loan_id,pool_id,protocol_id,protocol_name,network_id,network_name,base_asset_id,base_asset_ticker,loan_type,amortization_type,asset_status,investment_status,term_days,payment_interval_days,written_off_principal_token,principal_paid_token,interest_paid_dollar,outstanding_principal_dollar,defaulted_loans_amount_dollar,interest_paid_token,written_off_principal_dollar,outstanding_principal_token,principal_paid_dollar,funded_assets_token,funded_assets_dollar,base_interest_rate,management_fee_rate,late_fee_interest_rate,funding_open_timestamp,term_start_timestamp,term_end_timestamp
0x82b8617a16e388256617febba1826093401a3fe5-0xb,0x82b8617a16e388256617febba1826093401a3fe5,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,funded,closed,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,0,0,2021-04-07T21:11:03,null,2021-06-16T00:00:00
0x82b8617a16e388256617febba1826093401a3fe5-0xc,0x82b8617a16e388256617febba1826093401a3fe5,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,1889.81,35.82,0.00,0.00,35.81,0.00,0.00,1890.06,1854.00,1854.24,10,0,0,2021-04-07T21:12:43,2021-04-12T22:20:52,2021-06-16T00:00:00
0x82b8617a16e388256617febba1826093401a3fe5-0xd,0x82b8617a16e388256617febba1826093401a3fe5,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,95201.26,2039.83,0.00,0.00,2039.56,0.00,0.00,95213.78,93161.70,93173.95,10,0,0,2021-04-07T21:14:44,2021-04-12T22:19:28,2021-06-16T00:00:00
0x82b8617a16e388256617febba1826093401a3fe5-0xe,0x82b8617a16e388256617febba1826093401a3fe5,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,92158.98,1702.01,0.00,0.00,1701.78,0.00,0.00,92171.10,90457.20,90469.09,10,0,0,2021-05-07T16:45:25,2021-05-07T16:59:47,2021-07-16T00:00:00
0x82b8617a16e388256617febba1826093401a3fe5-0xf,0x82b8617a16e388256617febba1826093401a3fe5,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,2559.16,47.26,0.00,0.00,47.26,0.00,0.00,2559.49,2511.90,2512.23,10,0,0,2021-05-07T16:46:56,2021-05-07T17:04:58,2021-07-16T00:00:00
0x82db9c55639aae9d39c178d39fb6ea86af59869a,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,6000000.00,100596.50,0.00,0.00,100602.74,0.00,0.00,5999628.07,6000000.00,5999628.07,8.5,,,2021-11-30T17:05:50,2021-11-30T17:50:36,2022-02-26T19:27:04
0x8405494208e2ea178acea0edd6c1a76668e18a7d,0xf025edfa685c9ea873ea4b22da85e7e1fba24381,3,Maple,1,Ethereum,4,USDC,open_term,bullet,repaid,full,,3.00,0.00,8133770.24,187773.74,0.00,0.00,187785.38,0.00,0.00,8133266.04,8133770.24,8133266.04,6.02,,0,2024-04-11T14:00:35,2024-04-11T14:00:35,2024-04-25T13:15:47
0x844de39093d26ed4fd74aa564148cea4255f187a,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,11200000.00,486019.19,0.00,0.00,486049.32,0.00,0.00,11199305.73,11200000.00,11199305.73,11,,,2021-10-10T06:13:58,2021-10-10T14:32:55,2022-04-06T18:38:55
0x84ed1cef684d363c732d7ba132a8bdcc5f7dd21e,0xd618d93676762a8e3107554d9adbff7dfd7fbf47,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,5000000.00,137936.65,0.00,0.00,137945.21,0.00,0.00,4999690.06,5000000.00,4999690.06,11,,,2021-11-05T15:17:26,2021-11-05T15:41:58,2021-12-09T16:07:09
0x874ff3c837d2642e663cbea7ac5dbc9ef010ebd1,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,17000000.00,586812.94,0.00,0.00,586849.32,0.00,0.00,16998946.19,16917002.74,16915954.07,8.75,,0,2022-02-25T02:43:30,2022-02-25T03:10:09,2022-08-22T18:32:16
0x899e9959035f2c0932e7f4bbc45a5582fc83c9b6,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,7500000.00,236697.66,0.00,0.00,236712.33,0.00,0.00,7499535.08,7500000.00,7499535.08,8,,,2021-08-26T13:29:39,2021-08-26T15:46:52,2022-02-22T12:30:22
0x8bbd80f88e662e56b918c353da635e210ece93c6,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,repaid,full,365,30.00,0.00,2000000.00,220260.32,0.00,0.00,220273.97,0.00,0.00,1999876.02,2000000.00,1999876.02,12,0,0,2021-08-25T23:33:41,2021-06-24T00:14:46,2022-06-24T00:14:46
0x8ccca1d2313be295b5aad392f519381e9b54bf71,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,2000000.00,59174.41,0.00,0.00,59178.08,0.00,0.00,1999876.02,2000000.00,1999876.02,15,,,2021-05-26T00:13:59,2021-05-26T02:13:36,2021-08-12T02:58:49
0x8d785b208560837a253f66aebdb1c49033777286,0xfe119e9c24ab79f1bdd5dd884b86ceea2ee75d92,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,30,30.00,0.00,100000.00,451.72,0.00,0.00,451.75,0.00,0.00,99993.80,100000.00,99993.80,5,,0,2023-06-08T12:39:47,2023-06-02T13:21:59,2023-06-23T18:11:23
0x8e33448db74eda0de5c86e22da58984867015141,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,funded,full,30,30.00,0.00,16944059.90,0.00,0.00,0.00,0.00,0.00,0.00,16943009.55,0.00,0.00,0,,0,2022-12-11T13:04:11,null,2022-12-12T00:16:47
0x90040f96ab8f291b6d43a8972806e977631affde-0x1,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,5579943.53,248886.75,0.00,0.00,248854.03,0.00,0.00,5580677.22,5331089.50,5331790.47,8.39,0,0,2023-03-31T18:26:47,2023-04-04T18:17:23,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x14,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,4204915.20,208252.58,0.00,0.00,208225.20,0.00,0.00,4205468.10,3996690.00,3997215.52,7.7,0,0,2023-07-17T14:36:35,2023-07-18T19:40:59,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x1c,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,5284117.01,34754.73,0.00,0.00,34750.16,0.00,0.00,5284811.81,5249366.85,5250057.08,7.7,0,0,2023-10-02T15:01:35,2023-10-03T14:49:11,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x1d,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,5054834.16,162160.98,0.00,0.00,162139.66,0.00,0.00,5055498.81,4892694.50,4893337.83,8.39,0,0,2023-10-24T14:03:35,2023-10-25T19:52:47,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x2,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,1456089.71,6123.86,0.00,0.00,6123.06,0.00,0.00,1456281.17,1449966.65,1450157.30,7,0,0,2023-04-05T15:11:23,2023-04-10T19:53:59,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x7,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,5439793.42,420396.30,0.00,0.00,420341.03,0.00,0.00,5440508.69,5019452.39,5020112.39,7.46,0,0,2023-04-14T20:00:35,2023-04-17T13:47:23,null
0x90040f96ab8f291b6d43a8972806e977631affde-0xa,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,5622650.88,373504.80,0.00,0.00,373455.70,0.00,0.00,5623390.19,5249195.18,5249885.39,7.7,0,0,2023-04-24T22:54:23,2023-05-01T14:35:59,null
0x90040f96ab8f291b6d43a8972806e977631affde-0xc,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,2915991.56,6283.75,0.00,0.00,6282.93,0.00,0.00,2916374.98,2909708.63,2910091.22,7,0,0,2023-04-27T13:29:59,2023-05-01T15:00:11,null
0x922eaae6d3ad75526abd052e94e15db81c3c53d0,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,4000000.00,142018.59,0.00,0.00,142027.40,0.00,0.00,3999752.04,4000000.00,3999752.04,9,,,2021-07-20T19:54:01,2021-07-21T01:51:19,2022-01-24T17:01:40
0x9231f484321cae1fddb0f6f28fce890ad4de6daa,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,10000000.00,318226.85,0.00,0.00,318246.58,0.00,0.00,9999380.11,10000000.00,9999380.11,8,,,2021-08-20T00:53:22,2021-08-20T00:58:05,2022-02-13T01:19:52
0x92332a9831ac04275bc0f22b9140b21c72984eb8-0x1,0x92332a9831ac04275bc0f22b9140b21c72984eb8,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,funded,closed,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,2021-04-08T16:40:00,null,2021-10-02T00:00:00
0x92332a9831ac04275bc0f22b9140b21c72984eb8-0x2,0x92332a9831ac04275bc0f22b9140b21c72984eb8,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,funded,closed,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,2021-04-08T16:52:28,null,2021-10-02T00:00:00
0x9494c36bc0530ee83113cc8004ded3500c1463ec,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,2000000.00,39449.61,0.00,0.00,39452.05,0.00,0.00,1999876.02,2000000.00,1999876.02,10,,,2021-05-26T00:10:00,2021-05-26T00:54:25,2021-08-19T00:38:50
0x94c4ff295fb14628a0b191be396cf8c5c8063922,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,10000000.00,143004.83,0.00,0.00,143013.70,0.00,0.00,9999380.11,9975589.04,9974970.67,7.25,,0,2022-04-13T06:26:28,2022-04-13T06:34:49,2022-07-11T21:02:45
0x969895601fcec8082dd968c8b6145bdb5521b3da,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,3,Maple,1,Ethereum,4,USDC,open_term,bullet,repaid,full,,5.00,0.00,2500000.00,4963.09,0.00,0.00,4963.40,0.00,0.00,2499845.03,2500000.00,2499845.03,8.25,,0,2024-07-26T15:17:23,2024-07-26T15:17:23,2024-08-05T14:28:23
0x96e295dcd0c3c4397becb8e056b2e0cc12732b1b,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,1000000.00,16766.08,0.00,0.00,16767.12,0.00,0.00,999938.01,1000000.00,999938.01,8.5,,,2021-09-14T02:52:50,2021-09-14T14:27:22,2021-12-13T13:49:37
0x97d9a98d092c26c489ee7b04b826f5d17cbe2985,0xc1dd3f011290f212227170f0d02f511ebf57e433,3,Maple,1,Ethereum,4,USDC,open_term,bullet,repaid,full,,45.00,0.00,10000000.00,326593.46,0.00,0.00,326613.70,0.00,0.00,9999380.11,10000000.00,9999380.11,11.25,,0,2024-03-27T21:36:47,2024-03-27T21:36:47,2024-04-03T16:04:11
0x98e3c5f2ae55f6b471847e932fd64784c33f3a1e,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,5000000.00,197248.05,0.00,0.00,197260.27,0.00,0.00,4999690.06,4975589.04,4975280.61,10,,0,2022-02-13T01:35:17,2022-02-14T17:59:00,2022-08-12T03:50:29
0x991a28d85ddc30d675767d05c234c4a4ed8af95b,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,7000000.00,110458.91,0.00,0.00,110465.75,0.00,0.00,6999566.08,6982912.33,6982479.47,8,,0,2022-04-13T21:17:11,2022-04-14T13:58:08,2022-07-12T16:18:33
0x99e035d409a0dfee786a6b796485aaadf1fd8771,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,30,30.00,0.00,3000000.00,18245.44,0.00,0.00,18246.58,0.00,0.00,2999814.03,2997558.90,2997373.09,9.25,,0,2022-03-01T20:40:54,2022-03-01T21:34:37,2022-03-30T07:14:57
0x9e8b9182abba7b4c188c979bc8f4c79f7f4c90d3,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,repaid,full,365,30.00,0.00,300000.00,18245.45,0.00,0.00,18246.58,0.00,0.00,299981.40,300000.00,299981.40,12,0,0,2021-08-26T00:35:52,2021-01-27T19:20:40,2022-01-27T19:20:40
0xa2932f6d02fda033ae172d6a2930ac3d341991bc,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,5000000.00,118348.83,0.00,0.00,118356.16,0.00,0.00,4999690.06,5000000.00,4999690.06,12,,,2021-11-09T15:56:30,2021-11-09T16:11:44,2022-02-06T09:46:30
0xa2cb10c239718ab76d4aacdf96a358cb844dd8d0,0xd618d93676762a8e3107554d9adbff7dfd7fbf47,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,1000000.00,27587.33,0.00,0.00,27589.04,0.00,0.00,999938.01,1000000.00,999938.01,11,,,2021-11-05T00:40:09,2021-11-05T12:07:59,2021-12-09T15:07:29
0xa4709d92a4f881b4df3656424f3bd924823c2dc2,0x1a066b0109545455bc771e49e6edef6303cb0a93,3,Maple,1,Ethereum,786,wETH,fixed_term,bullet,repaid,full,180,30.00,0.00,1434.00,37211.38,0.00,0.00,14.14,0.00,0.00,3772820.39,1427.00,3754400.76,5,,0,2022-03-24T07:04:51,2022-03-24T15:44:11,2022-07-07T23:46:12
0xa58fd39138083783689d700758d00873538c6c2a,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,60,30.00,0.00,5000000.00,74132.39,0.00,0.00,74136.99,0.00,0.00,4999690.06,5000000.00,4999690.06,11,,0,2022-10-28T19:03:47,2022-10-28T19:08:35,2022-12-23T18:45:11
0xa6b77ac12251ea144a85cd11c9d7f457c124bba8,0xd3cd37a7299b963bbc69592e5ba933388f70dc88,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,30,30.00,0.00,1550000.00,40660.81,0.00,0.00,40663.33,0.00,0.00,1549903.92,1550000.00,1549903.92,13.5,,0,2023-06-09T05:26:23,2023-05-11T08:13:47,2023-08-07T07:42:47
0xa83b134809183c634a692d5b5f457b78cd6913e6,0xcc8058526de295c6ad917cb41416366d69a24cde,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,8700000.00,197882.94,0.00,0.00,197895.21,0.00,0.00,8699460.70,8700000.00,8699460.70,10.25,,0,2022-09-12T08:53:15,2022-09-12T09:44:47,2022-12-10T18:42:35
0xa8cb339284551513f39aef3534612852a808867c,0xcc8058526de295c6ad917cb41416366d69a24cde,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,2000000.00,47709.37,0.00,0.00,47712.33,0.00,0.00,1999876.02,2000000.00,1999876.02,10.75,,0,2022-09-23T16:15:23,2022-09-23T16:17:59,2022-11-12T21:19:59
0xa948182c5ba0aa003c61aba8d7095f18d1a2ab8f,0x1a066b0109545455bc771e49e6edef6303cb0a93,3,Maple,1,Ethereum,786,wETH,fixed_term,bullet,repaid,full,180,30.00,0.00,1500.00,77848.07,0.00,0.00,29.59,0.00,0.00,3946464.84,1492.68,3927197.45,5,,0,2022-06-01T08:41:57,2022-06-01T08:48:05,2022-11-28T07:53:59
0xaa4f38aa3970a4db0d268fafe2966e3f6a7fac5d,0xc1dd3f011290f212227170f0d02f511ebf57e433,3,Maple,1,Ethereum,4,USDC,open_term,bullet,repaid,full,,30.00,0.00,8000000.00,142464.08,0.00,0.00,142472.91,0.00,0.00,7999504.09,8000000.00,7999504.09,10.25,,0,2023-11-28T21:11:23,2023-11-28T21:11:23,2023-12-05T19:08:35
0xabd35e9556f6e17c267285f58b108b1a53d639fe,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,3000000.00,133142.43,0.00,0.00,133150.68,0.00,0.00,2999814.03,3000000.00,2999814.03,11.25,,,2021-10-11T12:25:19,2021-10-11T12:27:34,2022-04-08T08:30:27
0xaccf086884d709f0bca3791c16fc256df309a8f4,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,7500000.00,140539.23,0.00,0.00,140547.95,0.00,0.00,7499535.08,7500000.00,7499535.08,9.5,,0,2022-09-13T17:22:46,2022-09-14T01:25:16,2022-11-13T22:08:23
0xaf84b0aa4a0ee624db289754ef28dab6289dbcfc,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,2000000.00,59174.41,0.00,0.00,59178.08,0.00,0.00,1999876.02,2000000.00,1999876.02,15,,,2021-05-26T00:18:57,2021-05-26T11:25:09,2021-08-23T18:14:59
0xb265a74f142ac016ffa9788bf44b7cff9bf5ffc2,0xfe119e9c24ab79f1bdd5dd884b86ceea2ee75d92,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,30,30.00,0.00,740000.00,2668.21,0.00,0.00,2668.38,0.00,0.00,739954.13,740000.00,739954.13,0,,0,2023-07-07T14:51:23,2023-06-08T12:21:23,2023-07-07T14:56:47
0xb3b10d10a7fdb7cd7f406f55f136b54593400f56,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,2500000.00,54243.21,0.00,0.00,54246.58,0.00,0.00,2499845.03,2493897.26,2493742.67,11,,0,2022-04-15T06:53:08,2022-04-15T13:09:09,2022-06-17T10:00:37
0xb43623a3c0501b026d099038d2de26e489d4a147,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,6000000.00,127224.99,0.00,0.00,127232.88,0.00,0.00,5999628.07,6000000.00,5999628.07,10.75,,0,2022-09-14T13:30:19,2022-09-14T13:39:43,2022-12-07T17:12:59
0xb5a276d7fbc02a3a73dce4da573f57ce70b6ccd4,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,12000000.00,414220.90,0.00,0.00,414246.58,0.00,0.00,11999256.13,11941413.70,11940673.46,8.75,,0,2022-02-08T23:38:19,2022-02-09T03:05:02,2022-08-07T13:42:44
0xb6aaa987ce7895f87667067cf8e331d51b686a49,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,6000000.00,102371.74,0.00,0.00,102378.08,0.00,0.00,5999628.07,5985353.42,5984982.40,8.65,,0,2022-06-02T14:04:13,2022-06-02T16:25:24,2022-09-01T07:33:39
0xb715372589b3aef4ba6a0d6f154470f7a508696f,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,12000000.00,355046.48,0.00,0.00,355068.49,0.00,0.00,11999256.13,11941413.70,11940673.46,7.5,,0,2022-06-10T17:55:19,2022-06-13T01:22:23,2022-11-13T22:09:59
0xb721a2ae1ba76a6d30b2f93c74e23453efb66058,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,5500000.00,195275.57,0.00,0.00,195287.67,0.00,0.00,5499659.06,5473147.95,5472808.67,9,,0,2022-02-23T16:19:08,2022-02-23T17:18:15,2022-08-22T13:39:26
0xb7abacc257e67931fb6f3761b1552d0cbee41590,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,5000000.00,145963.55,0.00,0.00,145972.60,0.00,0.00,4999690.06,4975589.04,4975280.61,7.4,,0,2022-02-10T19:35:44,2022-02-11T07:12:05,2022-08-02T13:54:28
0xb7e8a1128050cfe764c973142d89ee86fbea8f06,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,60,30.00,0.00,5000000.00,75611.75,0.00,0.00,75616.44,0.00,0.00,4999690.06,5000000.00,4999690.06,11.5,,0,2022-09-16T16:44:11,2022-09-16T16:49:23,2022-11-15T19:29:59
0xba9890f71e404cfc82936a283313431279ebe3f1,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,2500000.00,53750.09,0.00,0.00,53753.42,0.00,0.00,2499845.03,2500000.00,2499845.03,10.9,,,2021-10-25T15:12:01,2021-10-26T06:01:38,2022-01-21T07:55:35
0xbbf666a71f8ef31a4f6df6b01973abde2d7e4f71,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,6000000.00,230780.21,0.00,0.00,230794.52,0.00,0.00,5999628.07,5970706.85,5970336.73,9.75,,0,2022-02-23T18:56:20,2022-02-23T18:57:43,2022-08-22T11:36:52
0xbbf9667010c13fc5cc37000a80f9dba15adda03e,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,7500000.00,355046.48,0.00,0.00,355068.49,0.00,0.00,7499535.08,7500000.00,7499535.08,12,,,2021-11-19T06:35:17,2021-11-19T15:58:50,2022-05-16T10:33:58
0xbca8d1a7cc590f5de2e5e93ea0e7a9c9a0b7e9bb,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,18000000.00,461560.43,0.00,0.00,461589.04,0.00,0.00,17998884.20,17912120.55,17911010.20,6.5,,0,2022-04-22T19:30:06,2022-04-25T04:21:51,2022-10-20T15:18:11
0xbd23294f556f74083359c1afa4d352044eeaafd6,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,10000000.00,340910.37,0.00,0.00,340931.51,0.00,0.00,9999380.11,9951178.08,9950561.22,8.5,,0,2022-02-07T14:39:18,2022-02-09T12:27:20,2022-08-06T21:17:23
0xbd994561134d3ac6a2aecb680980612defce8d5d,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,14,14.00,0.00,10000000.00,30683.03,0.00,0.00,30684.93,0.00,0.00,9999380.11,10000000.00,9999380.11,10,,0,2022-11-08T16:52:47,2022-11-08T16:54:35,2022-11-24T12:13:35
0xbe263348d3e6c6409ba6bf73a51b27931918eb80,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,3000000.00,130183.71,0.00,0.00,130191.78,0.00,0.00,2999814.03,3000000.00,2999814.03,11,,,2021-10-13T10:50:10,2021-10-14T07:07:22,2022-04-08T08:30:27
0xc13465ce9ae3aa184eb536f04fdc3f54d2def277,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,repaid,full,1118,30.00,0.00,4875000.00,240394.33,0.00,0.00,240409.23,0.00,0.00,4874697.80,4875000.00,4874697.80,10,0,0,2021-09-03T01:30:26,2021-09-03T18:00:05,2024-09-25T18:00:05
0xc2527a9ababe33f36497708ca482567e81b1cd01,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,13000000.00,448739.30,0.00,0.00,448767.12,0.00,0.00,12999194.15,12936531.51,12935729.59,8.75,,0,2022-03-24T06:43:52,2022-03-24T10:20:52,2022-09-16T16:43:35
0xc263377820d227d3713de091b3382e2cbc6621d4,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,4000000.00,134128.67,0.00,0.00,134136.99,0.00,0.00,3999752.04,4000000.00,3999752.04,8.5,,,2021-07-15T11:14:08,2021-07-15T11:29:15,2022-01-13T22:54:59
0xc385215a34e30fdfebc3fad8f17b256750998fb3,0xd618d93676762a8e3107554d9adbff7dfd7fbf47,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,5000000.00,94994.11,0.00,0.00,95000.00,0.00,0.00,4999690.06,5000000.00,4999690.06,11,,,2021-11-09T17:21:14,2021-11-09T18:37:43,2021-12-09T15:57:44
0xc3abc26b6bde2155dc79206c574ef72bbc36adea,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,7000000.00,296858.31,0.00,0.00,296876.71,0.00,0.00,6999566.08,7000000.00,6999566.08,10.75,,,2021-12-04T12:41:13,2021-12-04T15:43:22,2022-05-30T10:57:57
0xc3f20c6eefe39e2be8214dcc8cc41479a115f8ea,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,40000000.00,1317796.57,0.00,0.00,1317878.26,0.00,0.00,39997520.45,39882827.40,39880355.11,8,,0,2022-09-09T13:36:22,2022-03-14T19:33:55,2022-11-08T16:38:23
